transaction_id;customer_id;transaction_date;type;description;amount;transaction_id;customer_id;transaction_date;type;description;Amount;label;Confidence_random_forest;category_random_forest;subcategory_random_forest;CR_version;model_version
567;42;2018-10-01T00:00:00Z;debit;starbucks store 00401;;567;42;2018-10-01T00:00:00Z;debit;starbucks store 00401;2.8200000000000003;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
568;42;2018-10-01T00:00:00Z;debit;mayas taqueria;;568;42;2018-10-01T00:00:00Z;debit;mayas taqueria;19.12;transfer_out/transfer_out;0.8125;transfer_out;transfer_out;Oct2018;Oct2018
569;42;2018-10-01T00:00:00Z;debit;target        00027912;;569;42;2018-10-01T00:00:00Z;debit;target        00027912;25.42;shopping/department store;0.6005208333000001;shopping;department store;Oct2018;Oct2018
570;42;2018-10-01T00:00:00Z;debit;target        00027912;;570;42;2018-10-01T00:00:00Z;debit;target        00027912;3.55;shopping/department store;0.6005208333000001;shopping;department store;Oct2018;Oct2018
571;42;2018-10-01T00:00:00Z;debit;target        00027912;;571;42;2018-10-01T00:00:00Z;debit;target        00027912;2.9;shopping/department store;0.6005208333000001;shopping;department store;Oct2018;Oct2018
572;42;2018-10-01T00:00:00Z;debit;"von ebert; llc";;572;42;2018-10-01T00:00:00Z;debit;"von ebert; llc";17.38;shopping/clothing & shoes;0.278125;shopping;clothing & shoes;Oct2018;Oct2018
573;42;2018-10-01T00:00:00Z;debit;anthoy's bell street d;;573;42;2018-10-01T00:00:00Z;debit;anthoy's bell street d;47.51;transfer_out/transfer_out;0.3236607143;transfer_out;transfer_out;Oct2018;Oct2018
574;42;2018-10-02T00:00:00Z;debit;oregon mus of sci & in;;574;42;2018-10-02T00:00:00Z;debit;oregon mus of sci & in;17.37;finance_and_insurance/car finance;0.1451388889;finance_and_insurance;car finance;Oct2018;Oct2018
575;42;2018-10-02T00:00:00Z;debit;omsi admissions;;575;42;2018-10-02T00:00:00Z;debit;omsi admissions;14.76;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
576;42;2018-10-02T00:00:00Z;debit;starbucks store 00450;;576;42;2018-10-02T00:00:00Z;debit;starbucks store 00450;7.12;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
577;42;2018-10-02T00:00:00Z;debit;target        00027912;;577;42;2018-10-02T00:00:00Z;debit;target        00027912;14.84;shopping/department store;0.6005208333000001;shopping;department store;Oct2018;Oct2018
578;42;2018-10-02T00:00:00Z;debit;ba omsi       91175703;;578;42;2018-10-02T00:00:00Z;debit;ba omsi       91175703;2.17;transfer_out/transfer_out;0.5242311508;transfer_out;transfer_out;Oct2018;Oct2018
579;42;2018-10-02T00:00:00Z;debit;ba omsi       91175703;;579;42;2018-10-02T00:00:00Z;debit;ba omsi       91175703;5.21;transfer_out/transfer_out;0.5242311508;transfer_out;transfer_out;Oct2018;Oct2018
580;42;2018-10-02T00:00:00Z;debit;ba omsi       91175703;;580;42;2018-10-02T00:00:00Z;debit;ba omsi       91175703;3.47;transfer_out/transfer_out;0.5242311508;transfer_out;transfer_out;Oct2018;Oct2018
581;42;2018-10-03T00:00:00Z;debit;stumptown pdx - 318;;581;42;2018-10-03T00:00:00Z;debit;stumptown pdx - 318;12.31;transfer_out/transfer_out;0.9375;transfer_out;transfer_out;Oct2018;Oct2018
582;42;2018-10-03T00:00:00Z;debit;chevron 0203165;;582;42;2018-10-03T00:00:00Z;debit;chevron 0203165;10.33;transport/fuel;0.7187500000000001;transport;fuel;Oct2018;Oct2018
583;42;2018-10-03T00:00:00Z;debit;sq *sq *abebe yenenew;;583;42;2018-10-03T00:00:00Z;debit;sq *sq *abebe yenenew;30.29;education/tuition fees;0.2098834325;education;tuition fees;Oct2018;Oct2018
584;42;2018-10-03T00:00:00Z;debit;courtyard austin dt fb;;584;42;2018-10-03T00:00:00Z;debit;courtyard austin dt fb;21.8;business_services/advertising;0.1711309524;business_services;advertising;Oct2018;Oct2018
585;42;2018-10-03T00:00:00Z;debit;trimet tvm;;585;42;2018-10-03T00:00:00Z;debit;trimet tvm;6.51;transfer_out/transfer_out;0.5;transfer_out;transfer_out;Oct2018;Oct2018
586;42;2018-10-03T00:00:00Z;debit;the bee grocery;;586;42;2018-10-03T00:00:00Z;debit;the bee grocery;38.15;shopping/groceries;0.5625;shopping;groceries;Oct2018;Oct2018
587;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;;587;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;16.5;transfer_out/transfer_out;0.53125;transfer_out;transfer_out;Oct2018;Oct2018
588;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;;588;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;47.02;transfer_out/transfer_out;0.53125;transfer_out;transfer_out;Oct2018;Oct2018
589;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;;589;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;3.47;transfer_out/transfer_out;0.53125;transfer_out;transfer_out;Oct2018;Oct2018
590;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;;590;42;2018-10-04T00:00:00Z;debit;wholefds lmr 10145;2.83;transfer_out/transfer_out;0.53125;transfer_out;transfer_out;Oct2018;Oct2018
592;42;2018-10-05T00:00:00Z;debit;chef geoff;;592;42;2018-10-05T00:00:00Z;debit;chef geoff;62.39;food_and_dining/restaurants;0.5115451389;food_and_dining;restaurants;Oct2018;Oct2018
593;42;2018-10-05T00:00:00Z;debit;square *sq *austin cab;;593;42;2018-10-05T00:00:00Z;debit;square *sq *austin cab;43.53;travel/rental car & taxi;0.27473958330000003;travel;rental car & taxi;Oct2018;Oct2018
594;42;2018-10-05T00:00:00Z;debit;tst* austin java - cit;;594;42;2018-10-05T00:00:00Z;debit;tst* austin java - cit;15.86;food_and_dining/coffee shops;0.620014881;food_and_dining;coffee shops;Oct2018;Oct2018
595;42;2018-10-05T00:00:00Z;debit;coopers old time pit b;;595;42;2018-10-05T00:00:00Z;debit;coopers old time pit b;41.3;food_and_dining/fast food & takeaway;0.3183035714;food_and_dining;fast food & takeaway;Oct2018;Oct2018
597;42;2018-10-05T00:00:00Z;debit;hudson st1404;;597;42;2018-10-05T00:00:00Z;debit;hudson st1404;12.23;food_and_dining/coffee shops;0.10763888890000001;food_and_dining;coffee shops;Oct2018;Oct2018
598;42;2018-10-05T00:00:00Z;debit;austin airport-f&b;;598;42;2018-10-05T00:00:00Z;debit;austin airport-f&b;10.89;transport/parking;0.7799603175;transport;parking;Oct2018;Oct2018
600;42;2018-10-19T00:00:00Z;debit;dm-drogerie markt;;600;42;2018-10-19T00:00:00Z;debit;dm-drogerie markt;326.55;transfer_out/transfer_out;0.5729166667;transfer_out;transfer_out;Oct2018;Oct2018
601;42;2018-10-20T00:00:00Z;debit;rewe mike schneider oh;;601;42;2018-10-20T00:00:00Z;debit;rewe mike schneider oh;39.41;transfer_out/transfer_out;0.5733506944;transfer_out;transfer_out;Oct2018;Oct2018
602;42;2018-10-21T00:00:00Z;debit;jet-tankstelle;;602;42;2018-10-21T00:00:00Z;debit;jet-tankstelle;72.44;travel/flights;0.6368799603;travel;flights;Oct2018;Oct2018
603;42;2018-10-24T00:00:00Z;debit;starbucks dock e;;603;42;2018-10-24T00:00:00Z;debit;starbucks dock e;10.04;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
604;42;2018-11-04T00:00:00Z;debit;fini resort badenweile;;604;42;2018-11-04T00:00:00Z;debit;fini resort badenweile;772.6;transfer_out/transfer_out;0.5625;transfer_out;transfer_out;Oct2018;Oct2018
605;42;2018-11-04T00:00:00Z;debit;esso station waldkirch;;605;42;2018-11-04T00:00:00Z;debit;esso station waldkirch;26.47;transport/fuel;0.8984375;transport;fuel;Oct2018;Oct2018
607;42;2018-11-07T00:00:00Z;debit;304-5204435-0093939 amazon.de 7010033414576094;;607;42;2018-11-07T00:00:00Z;debit;304-5204435-0093939 amazon.de 7010033414576094;32.7;online_shopping/department store;1.0;online_shopping;department store;Oct2018;Oct2018
609;42;2018-12-01T00:00:00Z;debit;babyone gundelfingen;;609;42;2018-12-01T00:00:00Z;debit;babyone gundelfingen;428.21;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
610;42;2018-12-01T00:00:00Z;debit;penny sexau;;610;42;2018-12-01T00:00:00Z;debit;penny sexau;44.06;transfer_out/transfer_out;0.6297743056;transfer_out;transfer_out;Oct2018;Oct2018
1;42;2016-02-11T00:00:00Z;credit;hhk: initiale einzahlung ch nach kontoeroffnung;;1;42;2016-02-11T00:00:00Z;credit;hhk: initiale einzahlung ch nach kontoeroffnung;200.0;income/other income;0.8977678571000001;income;other income;Oct2018;Oct2018
2;42;2016-02-12T00:00:00Z;credit;hhk: initiale einzahlung de nach kontoeroffnung;;2;42;2016-02-12T00:00:00Z;credit;hhk: initiale einzahlung de nach kontoeroffnung;200.0;income/other income;0.5195866888;income;other income;Oct2018;Oct2018
5;42;2016-02-16T00:00:00Z;credit;allg. anteil schaden costarica hausratversicherung total chf 1520 kamera 360 - selbstbehalt 200;;5;42;2016-02-16T00:00:00Z;credit;allg. anteil schaden costarica hausratversicherung total chf 1520 kamera 360 - selbstbehalt 200;160.0;income/other income;0.5949754902000001;income;other income;Oct2018;Oct2018
7;42;2016-03-02T00:00:00Z;credit;gemeinschaftskonto;;7;42;2016-03-02T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
17;42;2016-04-04T00:00:00Z;credit;gemeinschaftskonto;;17;42;2016-04-04T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
22;42;2016-05-03T00:00:00Z;credit;gemeinschaftskonto;;22;42;2016-05-03T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
29;42;2016-06-02T00:00:00Z;credit;gemeinschaftskonto;;29;42;2016-06-02T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
40;42;2016-06-22T00:00:00Z;credit;geld fur saint petersburg und moskau;;40;42;2016-06-22T00:00:00Z;credit;geld fur saint petersburg und moskau;500.0;income/other income;0.5990196078000001;income;other income;Oct2018;Oct2018
43;42;2016-06-23T00:00:00Z;credit;urlaubsgeld russia;;43;42;2016-06-23T00:00:00Z;credit;urlaubsgeld russia;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
54;42;2016-07-04T00:00:00Z;credit;gemeinschaftskonto;;54;42;2016-07-04T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
55;42;2016-07-12T00:00:00Z;credit;verrechnung urlaub russland und wandern;;55;42;2016-07-12T00:00:00Z;credit;verrechnung urlaub russland und wandern;200.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
70;42;2016-08-02T00:00:00Z;credit;gemeinschaftskonto;;70;42;2016-08-02T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
75;42;2016-09-02T00:00:00Z;credit;gemeinschaftskonto;;75;42;2016-09-02T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
80;42;2016-10-04T00:00:00Z;credit;ausgleich feb.- okt. daniel an n26 bereits mit malta-urlaub verrechnetsiehe n26-ausgleich-2016.xlsx;;80;42;2016-10-04T00:00:00Z;credit;ausgleich feb.- okt. daniel an n26 bereits mit malta-urlaub verrechnetsiehe n26-ausgleich-2016.xlsx;500.0;income/other income;0.5111111111000001;income;other income;Oct2018;Oct2018
81;42;2016-10-05T00:00:00Z;credit;gemeinschaftskonto;;81;42;2016-10-05T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
83;42;2016-10-13T00:00:00Z;credit;sonderzahlung fur die sychellen 1. zum ausgleich der flugbuchung 2. damit fur malta was drauf ist;;83;42;2016-10-13T00:00:00Z;credit;sonderzahlung fur die sychellen 1. zum ausgleich der flugbuchung 2. damit fur malta was drauf ist;1000.0;transfer_in/transfer_in;0.26470588240000004;transfer_in;transfer_in;Oct2018;Oct2018
86;42;2016-10-18T00:00:00Z;credit;urlaubsausgleich;;86;42;2016-10-18T00:00:00Z;credit;urlaubsausgleich;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
94;42;2016-10-22T00:00:00Z;credit;premiertaxfree;;94;42;2016-10-22T00:00:00Z;credit;premiertaxfree;28.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
102;42;2016-11-02T00:00:00Z;credit;gemeinschaftskonto;;102;42;2016-11-02T00:00:00Z;credit;gemeinschaftskonto;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
115;42;2016-11-10T00:00:00Z;credit;da marina             ;;115;42;2016-11-10T00:00:00Z;credit;da marina             ;60.65;income/other income;0.5202468487;income;other income;Oct2018;Oct2018
117;42;2016-11-11T00:00:00Z;credit;hugo s terrace        ;;117;42;2016-11-11T00:00:00Z;credit;hugo s terrace        ;84.35;transfer_in/transfer_in;0.6034926471000001;transfer_in;transfer_in;Oct2018;Oct2018
119;42;2016-11-12T00:00:00Z;credit;andrew s bar n  restau;;119;42;2016-11-12T00:00:00Z;credit;andrew s bar n  restau;76.2;income/other income;0.5178432831;income;other income;Oct2018;Oct2018
124;42;2016-12-01T00:00:00Z;credit;urlaubsgeld;;124;42;2016-12-01T00:00:00Z;credit;urlaubsgeld;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
125;42;2016-12-02T00:00:00Z;credit;sonderzahlung fur die sychellen andere halfte hhk dezember 2016;;125;42;2016-12-02T00:00:00Z;credit;sonderzahlung fur die sychellen andere halfte hhk dezember 2016;500.0;transfer_in/transfer_in;0.4941176471;transfer_in;transfer_in;Oct2018;Oct2018
129;42;2016-12-05T00:00:00Z;credit;028-1009561-4638722 008 0088 66 32 38 0827994302590970;;129;42;2016-12-05T00:00:00Z;credit;028-1009561-4638722 008 0088 66 32 38 0827994302590970;1.58;income/other income;1.0;income;other income;Oct2018;Oct2018
144;42;2017-01-11T00:00:00Z;credit; ;;144;42;2017-01-11T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
154;42;2017-01-30T00:00:00Z;credit;rueckzahlung abhebung sparda bank freiburg martinsbraeu am 28.01.17 schulden bei frank via n26 war gebuehrenfrei;;154;42;2017-01-30T00:00:00Z;credit;rueckzahlung abhebung sparda bank freiburg martinsbraeu am 28.01.17 schulden bei frank via n26 war gebuehrenfrei;100.0;income/other income;0.6387028770000001;income;other income;Oct2018;Oct2018
157;42;2017-02-06T00:00:00Z;credit; ;;157;42;2017-02-06T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
163;42;2017-02-21T00:00:00Z;credit;google *services;;163;42;2017-02-21T00:00:00Z;credit;google *services;1.0;income/other income;0.7759796627000001;income;other income;Oct2018;Oct2018
170;42;2017-03-06T00:00:00Z;credit; ;;170;42;2017-03-06T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
172;42;2017-03-16T00:00:00Z;credit;premiertaxfree de;;172;42;2017-03-16T00:00:00Z;credit;premiertaxfree de;25.0;income/other income;0.5195866888;income;other income;Oct2018;Oct2018
182;42;2017-03-29T00:00:00Z;credit;taschengeld fuer italien;;182;42;2017-03-29T00:00:00Z;credit;taschengeld fuer italien;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
187;42;2017-04-06T00:00:00Z;credit; ;;187;42;2017-04-06T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
188;42;2017-04-06T00:00:00Z;credit;"ausgleich urlaub rom; einkauf; paris fahrkarten auslegung";;188;42;2017-04-06T00:00:00Z;credit;"ausgleich urlaub rom; einkauf; paris fahrkarten auslegung";653.0;transfer_in/transfer_in;0.3882352941;transfer_in;transfer_in;Oct2018;Oct2018
202;42;2017-04-20T00:00:00Z;credit;migros mm brunaupark;;202;42;2017-04-20T00:00:00Z;credit;migros mm brunaupark;61.53;transfer_in/transfer_in;0.44117647060000004;transfer_in;transfer_in;Oct2018;Oct2018
204;42;2017-04-25T00:00:00Z;credit;taschengeld fuer sardinien ausgleich ausgaben renovierungen;;204;42;2017-04-25T00:00:00Z;credit;taschengeld fuer sardinien ausgleich ausgaben renovierungen;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
205;42;2017-04-26T00:00:00Z;credit;urlaubsgeld;;205;42;2017-04-26T00:00:00Z;credit;urlaubsgeld;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
219;42;2017-05-08T00:00:00Z;credit; ;;219;42;2017-05-08T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
243;42;2017-05-29T00:00:00Z;credit;"ausgleich urlaub; zug: stand 25.5";;243;42;2017-05-29T00:00:00Z;credit;"ausgleich urlaub; zug: stand 25.5";1600.0;transfer_in/transfer_in;0.5470588235;transfer_in;transfer_in;Oct2018;Oct2018
246;42;2017-06-05T00:00:00Z;credit; ;;246;42;2017-06-05T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
255;42;2017-07-06T00:00:00Z;credit; ;;255;42;2017-07-06T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
261;42;2017-07-18T00:00:00Z;credit;premiertaxfree de;;261;42;2017-07-18T00:00:00Z;credit;premiertaxfree de;10.0;income/other income;0.5195866888;income;other income;Oct2018;Oct2018
265;42;2017-07-26T00:00:00Z;credit;304-7787520-8877136 amz.amazon.de 0593826054750611;;265;42;2017-07-26T00:00:00Z;credit;304-7787520-8877136 amz.amazon.de 0593826054750611;107.33;refunds/returned purchase;0.5967881944;refunds;returned purchase;Oct2018;Oct2018
269;42;2017-08-04T00:00:00Z;credit;lohn - gehalt;;269;42;2017-08-04T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
270;42;2017-08-07T00:00:00Z;credit; ;;270;42;2017-08-07T00:00:00Z;credit; ;500.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
275;42;2017-09-05T00:00:00Z;credit;lohn - gehalt;;275;42;2017-09-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
276;42;2017-09-06T00:00:00Z;credit;304-1659294-2425922 amz.amazon.de 1342494641194426;;276;42;2017-09-06T00:00:00Z;credit;304-1659294-2425922 amz.amazon.de 1342494641194426;1.54;refunds/returned purchase;0.5967881944;refunds;returned purchase;Oct2018;Oct2018
284;42;2017-10-05T00:00:00Z;credit;lohn - gehalt;;284;42;2017-10-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
293;42;2017-10-26T00:00:00Z;credit;302-1217036-2845130 amz.amazon.de 2243928551007056;;293;42;2017-10-26T00:00:00Z;credit;302-1217036-2845130 amz.amazon.de 2243928551007056;0.19;refunds/returned purchase;0.5967881944;refunds;returned purchase;Oct2018;Oct2018
301;42;2017-11-03T00:00:00Z;credit;lohn - gehalt;;301;42;2017-11-03T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
304;42;2017-11-08T00:00:00Z;credit;304-8736434-6403567 amz.amazon.de 0390106425685459;;304;42;2017-11-08T00:00:00Z;credit;304-8736434-6403567 amz.amazon.de 0390106425685459;3.43;refunds/returned purchase;0.5967881944;refunds;returned purchase;Oct2018;Oct2018
322;42;2017-11-21T00:00:00Z;credit;306-8302546-9721124 amz.amazon.de 2582005095601844;;322;42;2017-11-21T00:00:00Z;credit;306-8302546-9721124 amz.amazon.de 2582005095601844;19.86;refunds/returned purchase;0.5967881944;refunds;returned purchase;Oct2018;Oct2018
325;42;2017-12-05T00:00:00Z;credit;lohn - gehalt;;325;42;2017-12-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
332;42;2017-12-28T00:00:00Z;credit;ruckzahlung;;332;42;2017-12-28T00:00:00Z;credit;ruckzahlung;525.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
335;42;2018-01-05T00:00:00Z;credit;lohn - gehalt;;335;42;2018-01-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
336;42;2018-01-09T00:00:00Z;credit;amazon eu amazon.de;;336;42;2018-01-09T00:00:00Z;credit;amazon eu amazon.de;1.51;refunds/returned purchase;0.9587673611;refunds;returned purchase;Oct2018;Oct2018
356;42;2018-02-05T00:00:00Z;credit;lohn - gehalt;;356;42;2018-02-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
363;42;2018-03-05T00:00:00Z;credit;lohn - gehalt;;363;42;2018-03-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
368;42;2018-04-05T00:00:00Z;credit;lohn - gehalt;;368;42;2018-04-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
369;42;2018-04-06T00:00:00Z;credit;sixt rent a car madeir;;369;42;2018-04-06T00:00:00Z;credit;sixt rent a car madeir;610.5;income/salary;0.75;income;salary;Oct2018;Oct2018
383;42;2018-05-02T00:00:00Z;credit;hamburg ausgleich;;383;42;2018-05-02T00:00:00Z;credit;hamburg ausgleich;400.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
387;42;2018-05-04T00:00:00Z;credit;lohn - gehalt;;387;42;2018-05-04T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
392;42;2018-05-15T00:00:00Z;credit;docklands light railwa;;392;42;2018-05-15T00:00:00Z;credit;docklands light railwa;22.71;refunds/returned purchase;0.3275793651;refunds;returned purchase;Oct2018;Oct2018
402;42;2018-05-16T00:00:00Z;credit;lemon tree;;402;42;2018-05-16T00:00:00Z;credit;lemon tree;50.05;refunds/returned purchase;0.6897321429000001;refunds;returned purchase;Oct2018;Oct2018
410;42;2018-05-23T00:00:00Z;credit;ausgaben london via n26 15.5. - 17.5.;;410;42;2018-05-23T00:00:00Z;credit;ausgaben london via n26 15.5. - 17.5.;550.0;refunds/returned purchase;0.7641493056;refunds;returned purchase;Oct2018;Oct2018
413;42;2018-06-05T00:00:00Z;credit;lohn - gehalt;;413;42;2018-06-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
425;42;2018-07-01T00:00:00Z;credit;itunes.com/bill;;425;42;2018-07-01T00:00:00Z;credit;itunes.com/bill;1.0;refunds/returned purchase;0.9895833333;refunds;returned purchase;Oct2018;Oct2018
427;42;2018-07-01T00:00:00Z;credit;itunes.com/bill;;427;42;2018-07-01T00:00:00Z;credit;itunes.com/bill;1.0;refunds/returned purchase;0.9895833333;refunds;returned purchase;Oct2018;Oct2018
429;42;2018-07-01T00:00:00Z;credit;google *services;;429;42;2018-07-01T00:00:00Z;credit;google *services;1.0;income/other income;0.7759796627000001;income;other income;Oct2018;Oct2018
435;42;2018-07-05T00:00:00Z;credit;lohn - gehalt;;435;42;2018-07-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
438;42;2018-07-11T00:00:00Z;credit;302-4172530-9631540 amz.amazon.de 1046055221052370;;438;42;2018-07-11T00:00:00Z;credit;302-4172530-9631540 amz.amazon.de 1046055221052370;0.84;refunds/returned purchase;0.5967881944;refunds;returned purchase;Oct2018;Oct2018
440;42;2018-08-03T00:00:00Z;credit;lohn - gehalt;;440;42;2018-08-03T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
443;42;2018-09-05T00:00:00Z;credit;lohn - gehalt;;443;42;2018-09-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
484;42;2018-09-13T00:00:00Z;credit;payless shoesource #58;;484;42;2018-09-13T00:00:00Z;credit;payless shoesource #58;9.97;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
515;42;2018-09-24T00:00:00Z;credit;nachzahlung;;515;42;2018-09-24T00:00:00Z;credit;nachzahlung;2000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
591;42;2018-10-04T00:00:00Z;credit; ;;591;42;2018-10-04T00:00:00Z;credit; ;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
596;42;2018-10-05T00:00:00Z;credit;coopers old time pit b;;596;42;2018-10-05T00:00:00Z;credit;coopers old time pit b;41.3;refunds/returned purchase;0.5789682540000001;refunds;returned purchase;Oct2018;Oct2018
599;42;2018-10-05T00:00:00Z;credit;lohn - gehalt;;599;42;2018-10-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
606;42;2018-11-05T00:00:00Z;credit;lohn - gehalt;;606;42;2018-11-05T00:00:00Z;credit;lohn - gehalt;1000.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
608;42;2018-11-28T00:00:00Z;credit;siehe avis 0721036168 27.11.2018;;608;42;2018-11-28T00:00:00Z;credit;siehe avis 0721036168 27.11.2018;204.0;transfer_in/transfer_in;0.5647058824;transfer_in;transfer_in;Oct2018;Oct2018
